date,ABEV3.SA,ALOS3.SA,ASAI3.SA,AURE3.SA,AXIA3.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BRAP4.SA,BRAV3.SA,BRKM5.SA,CEAB3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CURY3.SA,CXSE3.SA,CYRE3.SA,DIRR3.SA,EGIE3.SA,EMBJ3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,ISAE4.SA,ITSA4.SA,ITUB4.SA,KLBN11.SA,LREN3.SA,MBRF3.SA,MGLU3.SA,MOTV3.SA,MRVE3.SA,MULT3.SA,NATU3.SA,PETR3.SA,PETR4.SA,POMO4.SA,PRIO3.SA,PSSA3.SA,RADL3.SA,RAIL3.SA,RDOR3.SA,RECV3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMFT3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2024-10-30,11.503352,19.390667,7.443229,10.370603,34.008644,36.356228,10.208564,24.078535,11.417522,13.072579,28.585472,5.751492,31.261894,15.61513,16.926817,17.68,12.099568,9.234339,5.374005,1.241109,30.326042,7.908519,12.03,20.745399,11.214139,21.155222,12.541136,19.320694,8.593957,27.493881,48.622158,13.21,36.079872,30.297808,12.996219,17.270926,7.219979,54.0,22.293148,20.243593,20.653383,8.251672,26.823811,18.321918,15.565754,13.205669,8.793163,11.696975,7.17,23.538139,,31.873785,28.932226,6.318285,41.209999,35.169716,23.407314,18.825268,26.437136,13.093324,39.540676,25.117775,16.964737,14.218403,20.497034,57.236454,30.201036,14.303735,28.683723,18.983585,6.57,54.707367,5.827244,18.818483,24.292904,23.314581,51.01012,9.953476
2024-10-31,11.24535,19.381903,7.259087,10.181866,33.786186,36.838596,10.057044,24.042006,11.027992,12.498532,28.394903,5.597089,31.137423,15.55967,16.877119,17.559999,11.943741,9.226223,5.497953,1.198606,30.35383,7.863379,11.82,20.881285,11.20462,20.54166,12.49774,19.205845,8.574768,27.640516,48.027752,13.08,36.214149,30.119638,12.926439,17.158411,7.205947,52.799999,20.443092,20.186298,20.535025,8.205271,26.648788,18.383612,15.523956,13.445616,8.66493,11.773865,6.92,23.658325,,32.021351,28.98065,6.288553,40.98,34.625153,23.15992,18.939474,26.205074,13.085617,38.974876,24.443775,16.851274,13.939771,20.292717,56.648834,30.409439,14.260729,29.014315,19.047411,6.61,54.348312,5.745041,18.818483,24.217138,23.296877,51.114037,9.733307
2024-11-01,11.156384,18.891224,7.10402,10.152065,32.673923,35.730934,9.867647,23.822865,10.837556,12.272393,28.403187,5.558489,30.342707,15.662665,16.499422,17.24,11.659585,9.218108,5.471393,1.156102,30.029633,7.691848,11.5,21.098705,11.090384,20.138226,12.619246,18.817135,8.402066,27.400568,48.017845,12.66,35.165073,29.453856,12.420547,17.06465,7.135782,49.950001,21.016609,19.479681,20.374399,8.127934,26.502346,18.524612,15.139409,13.171391,8.115357,11.389413,6.75,23.149843,,31.398302,28.585201,6.184486,39.849998,34.48901,23.121857,18.511196,25.678474,12.715705,37.806183,24.084307,16.358986,14.177426,19.559019,56.857346,30.062101,14.209123,30.093601,18.691813,6.32,54.322041,5.270093,18.65822,23.431053,23.186245,51.671364,9.302143
2024-11-04,11.272039,19.504574,7.481996,10.330869,33.652714,37.008316,10.284324,23.959827,10.817838,12.28892,28.701471,5.722541,31.692757,15.93203,16.887058,17.059999,12.310395,9.429086,5.577633,1.283613,30.474245,7.809211,12.08,20.999054,11.366453,20.255894,13.087912,19.391367,8.495271,27.820477,48.344765,12.89,36.222546,30.14777,12.69094,17.092777,7.198931,51.899998,20.600349,20.109905,20.797102,8.251672,26.860182,19.423529,15.732946,13.625576,8.958035,11.831534,7.21,23.723042,,31.431093,28.649767,6.571016,40.880001,34.125969,23.959192,19.472445,26.33003,13.262865,39.327343,24.111269,16.741472,14.185622,20.097683,56.83839,30.348658,14.441354,32.261898,19.302715,6.56,54.882511,5.635437,19.079967,24.690683,23.628807,53.078865,9.916782
2024-11-05,11.280936,19.60972,7.443229,10.330869,33.19891,36.918987,10.388492,23.968958,10.791834,12.132154,29.090897,5.597089,31.759785,15.765656,17.20512,17.48,12.374558,9.404743,5.497953,1.283613,30.446455,7.718932,12.07,20.999054,11.699641,19.802027,12.853412,19.585722,8.454151,27.847137,48.612251,12.7,36.113441,30.14777,12.673493,17.074026,7.283128,51.149998,20.628098,20.100355,20.856283,8.553277,27.667202,19.476404,15.632631,13.591298,9.141226,11.735421,7.25,23.593611,,31.275331,28.560991,6.481818,40.330002,34.579765,24.69186,19.481962,26.347881,13.270573,39.262417,24.147215,16.71402,14.210207,19.967661,57.340714,30.114204,13.873675,33.467587,19.311832,6.66,54.400856,5.61717,19.240234,24.756981,23.465057,52.90884,9.834218
2024-11-06,11.120796,19.399427,7.326929,10.181866,32.73621,36.624203,10.085454,24.014612,10.644474,12.02764,28.676619,5.693591,31.865107,15.575518,17.195179,17.379999,12.658716,9.274911,5.46254,1.300615,30.159313,7.664763,12.13,21.107767,11.347415,19.751596,12.747622,19.338362,8.336276,27.033981,50.078442,12.66,35.651844,29.875832,12.577549,18.714857,7.949697,50.849998,20.433844,19.775698,20.729469,8.537811,27.537775,19.379465,15.632631,13.771258,8.912238,11.756034,7.19,23.380974,,31.242542,28.569061,6.355453,40.889999,34.906506,24.273193,19.700861,26.214001,13.316812,39.559227,24.353909,16.73415,14.669129,20.311291,56.392933,30.053419,13.865076,33.059204,19.703905,6.62,53.787838,5.580637,19.645113,24.54862,23.416378,52.984409,9.999344
2024-11-07,11.16528,19.294281,6.997411,10.08253,32.051052,36.061443,10.142275,23.914171,10.549125,11.896999,28.834042,5.375136,31.664034,16.019173,16.887058,16.360001,11.549588,9.226223,5.480246,1.207107,29.964794,7.628652,12.05,20.93564,11.699641,19.188465,12.509596,19.205845,8.251294,26.934006,49.583107,12.49,35.307751,29.716419,12.586271,19.221172,8.139141,49.5,19.906578,19.584719,20.54348,8.421806,27.13426,18.700871,15.114329,13.38563,8.591655,11.746302,7.07,23.011166,,31.463892,28.657831,6.422352,39.91,34.815754,24.377857,19.129822,25.937309,13.239748,39.002697,24.273027,16.496243,14.316742,19.317547,55.814785,30.244457,13.830672,30.26862,18.983585,6.65,55.661919,5.315762,18.902836,23.629942,23.60668,52.682129,9.513138
2024-11-08,10.969554,19.04018,6.793885,10.102398,31.712923,35.95425,9.763478,23.73155,10.436439,11.76636,28.411474,5.201433,31.118269,15.337845,16.161482,15.75,11.69625,9.161308,5.179231,1.156102,29.98332,7.565456,11.67,21.071527,11.185581,19.079205,12.439069,18.993822,8.355464,26.840691,53.288216,12.3,34.61956,29.463232,11.862321,19.183664,8.061961,47.849998,19.379313,19.193214,20.602659,8.267137,26.707912,18.242605,14.186401,12.940014,8.793163,11.376493,6.93,22.81702,,32.037743,29.198549,6.60075,38.970001,35.015423,24.216105,18.511196,25.598146,13.586537,37.936047,23.976469,16.355328,14.218403,18.992496,55.350376,30.339972,13.68445,30.006092,18.719168,6.25,53.096008,5.215292,18.936575,24.226608,23.013636,52.039772,9.384706
2024-11-11,11.129694,19.057707,6.861727,9.963328,31.890884,36.115044,9.621429,23.749815,10.393101,11.722814,28.336905,5.230383,32.171497,15.052636,15.982573,15.75,12.337893,9.339828,5.108404,1.258111,29.927746,7.592539,11.63,21.95932,10.747677,19.087606,12.580123,19.267685,8.410291,26.26082,55.130871,12.32,34.594379,29.406971,12.176324,19.17429,8.054945,47.549999,19.397812,19.288704,20.737923,8.236203,26.738363,18.321918,13.994129,13.197099,8.609973,11.483542,7.1,22.669096,,32.086937,29.255047,6.719682,39.310001,35.006344,24.22562,18.768162,25.553516,14.226176,39.485023,23.697884,16.847616,14.316742,18.732452,55.132381,30.678629,14.286533,29.169891,18.691813,6.09,51.362045,5.206158,19.012487,23.838303,23.456211,52.417629,9.935128
2024-11-12,11.191971,18.926273,6.98772,9.893794,31.38369,35.820259,9.763478,23.695024,10.323752,11.661847,27.955767,5.346185,32.458752,14.70405,15.654572,15.3,11.861244,9.218108,4.91363,1.190105,30.112997,7.520316,11.36,21.660368,10.547765,19.163252,12.439069,19.161674,8.429481,26.214169,53.625046,12.28,33.704762,29.463232,12.115268,18.452326,7.647987,49.649998,19.157303,19.174118,20.374399,8.182067,26.4186,18.330477,13.977411,13.462755,8.45426,11.551664,6.97,22.687586,,32.39846,29.803829,7.024448,39.200001,35.587215,23.997255,18.996578,25.70525,14.025809,42.165588,23.491188,17.486309,14.275767,18.751028,56.279198,30.190933,14.226324,29.15044,18.627989,6.0,50.197315,5.178757,18.919703,23.440523,23.124275,52.351505,9.595702
2024-11-13,11.325418,19.136564,6.861727,9.903728,31.597244,36.784996,9.687717,23.695024,10.367093,11.740231,27.790052,5.355835,32.516197,14.669661,15.525359,15.25,12.026237,9.323598,4.630322,1.198606,30.038898,7.538373,11.43,21.370478,10.128901,19.423809,12.518412,19.320694,8.402066,26.147514,56.161167,12.01,34.527237,29.444479,12.141434,18.555462,7.732186,46.5,19.120304,19.202765,20.416668,8.127934,26.281559,18.464926,13.860375,13.37706,8.481739,11.561397,6.93,22.974186,,32.734573,29.763477,6.927814,39.349998,35.187862,24.463497,19.110786,26.214001,13.903924,41.90588,23.365374,17.294151,14.095476,18.806747,56.629879,30.182083,14.080104,28.85874,18.755638,6.09,50.057198,5.114822,18.826918,23.023802,23.040192,51.671364,9.568181
2024-11-14,11.24535,19.232948,6.842344,9.91366,31.748514,37.615742,9.7256,23.16543,10.419105,11.783776,27.682337,5.510238,32.698128,14.669661,16.549118,15.0,10.587122,9.81047,4.674588,1.147601,29.97406,7.709904,11.3,22.321686,10.128901,19.045584,12.412623,18.728792,8.223883,26.274153,54.903011,12.0,35.097935,30.635387,12.010601,18.780491,7.76025,47.549999,19.055553,19.240959,20.458937,8.058333,26.205421,18.384256,13.785138,14.482531,8.243591,11.590592,6.44,23.7138,,33.21006,30.078218,7.002147,39.700001,35.015423,24.197071,19.139339,26.33003,13.820966,41.488491,23.077799,17.625395,13.915185,18.379536,57.388103,29.845747,14.174717,29.169891,17.588541,6.1,49.776958,5.050887,18.734133,22.730204,22.836607,51.34074,9.39388
2024-11-18,11.049623,18.978848,6.968336,9.734858,31.588348,37.338825,9.469911,23.475882,10.514451,11.949256,27.781765,5.375136,32.707695,14.80287,17.86112,14.65,10.990441,9.404743,4.674588,1.164603,29.88143,7.63768,11.05,22.312628,11.061825,18.776627,12.430255,18.304743,8.010061,26.060867,55.140774,11.62,34.367775,30.119638,11.809987,18.696106,7.746218,44.25,19.157303,18.830359,20.349035,7.96553,26.114059,18.420113,13.626304,14.362557,8.45426,11.541933,6.14,23.528894,,34.062645,30.828762,7.113647,40.200001,35.187862,24.444466,19.196444,26.294329,13.895627,40.208496,22.799213,17.561342,13.939771,18.138065,57.549225,30.164381,14.174717,29.004589,16.831749,6.2,50.398731,5.096555,18.388296,22.68285,22.832186,51.01012,9.274621
2024-11-19,11.058521,19.16707,6.755118,9.824259,31.704023,36.784996,9.488852,23.603718,10.549125,12.036351,28.336905,5.404086,32.67897,14.861149,18.238819,14.57,11.357097,9.696867,4.630322,1.164603,30.103737,7.800184,11.0,22.684053,11.090384,18.743008,12.571306,18.446093,8.190987,26.147514,53.932152,11.76,35.215431,31.057362,12.080378,18.686584,7.760417,45.299999,18.963051,19.269606,20.306765,8.042868,26.350079,18.455965,13.843657,14.619643,8.591655,11.668447,6.25,23.926434,,33.628155,30.505951,7.128512,39.77,35.324001,24.530102,19.424858,25.723101,14.020066,40.709366,22.790224,17.952976,13.956161,18.416685,57.245937,30.429911,14.071504,29.597713,16.740568,6.21,50.512577,5.334029,18.388296,22.673378,23.071173,51.132931,9.311316
2024-11-21,11.022934,18.636616,6.726044,9.665322,31.250216,35.561211,9.299451,23.064987,10.47111,11.992804,27.740335,5.394436,31.778933,14.80287,17.89094,14.35,11.237932,9.404743,4.52408,1.122099,30.075949,7.538373,10.49,22.548166,10.909512,18.776627,12.571306,18.03088,8.322569,25.454334,55.725269,11.78,34.40974,30.475975,11.748932,18.762739,7.696517,43.200001,18.546787,18.868555,20.306765,7.895928,25.893278,18.689014,13.108003,15.030983,8.371824,11.52247,6.23,23.482668,,33.685539,30.594719,7.106214,39.130001,34.897434,24.13998,18.948992,25.196499,13.779487,40.384724,22.75428,17.715067,13.718505,18.203077,57.61557,29.960806,13.650045,29.0921,16.430561,6.05,50.460033,5.608037,18.135248,21.97253,22.371916,50.75507,9.182885
2024-11-22,11.280936,18.96373,6.978027,9.873926,31.37479,36.481285,9.488852,23.375443,10.523122,12.01893,28.129765,5.442687,31.884256,15.027658,19.22282,15.21,11.412093,9.494003,4.594907,1.181604,30.548346,7.547399,11.13,22.847113,11.11,19.121229,12.923938,18.631615,8.646041,25.720943,56.369205,11.97,35.223827,30.701025,11.844876,18.838896,7.803019,44.700001,18.667042,19.403292,20.306765,7.94233,25.969406,19.262684,13.500908,15.596573,8.628292,11.726839,6.38,23.778511,,35.448112,31.813345,7.106214,40.400002,34.988194,24.758465,19.186926,25.981939,14.028362,40.996899,23.581055,17.940165,13.800455,18.528131,57.53027,30.350256,13.942484,28.994869,16.704096,6.18,50.950451,5.571502,18.413603,22.512373,22.571066,51.019569,9.311316
2024-11-25,11.156384,18.981409,7.288162,10.311002,31.846394,37.231636,9.60249,23.512407,10.367093,11.844743,28.229189,5.539188,31.702339,15.035984,18.964396,15.43,11.522089,9.550805,4.621468,1.224108,30.705812,7.718932,11.24,22.992065,11.25,19.079205,13.109069,18.631615,8.541871,26.280819,56.577248,11.95,35.064369,30.851065,12.123989,19.333904,7.937921,45.299999,18.750296,19.632462,20.560389,7.888195,25.961796,19.065485,13.551067,15.733685,9.168705,11.756034,6.54,23.833982,,35.103794,31.619656,7.128512,39.849998,35.033569,24.054348,19.358238,26.347881,14.044954,40.37545,23.760788,17.874283,13.808649,18.695303,56.772045,30.323696,14.028497,28.946249,16.968517,6.25,50.941685,5.580637,18.388296,22.919622,22.588768,49.262554,9.604876
2024-11-26,11.218659,19.211271,7.646755,10.499739,32.43367,37.928383,9.64037,23.887712,10.445107,11.923124,28.278904,5.510238,32.382153,14.977705,20.733612,15.1,11.577088,9.769897,4.577201,1.24961,31.21526,8.125192,11.01,23.028299,11.1,19.51626,13.197227,19.064497,8.796812,25.827587,57.944378,12.06,35.735775,31.151133,12.246101,18.991207,7.909521,45.75,18.805796,20.138554,20.940823,8.073799,26.456659,19.074448,14.228201,15.682267,9.745757,11.921474,6.62,24.148321,,34.923435,31.579306,7.12108,39.849998,35.33308,24.473011,19.777,26.267551,14.277238,40.885593,23.877617,18.099382,13.866015,19.206102,56.203377,30.483017,14.037099,29.500481,16.941164,6.24,50.293648,5.799842,18.599173,23.506819,22.960529,49.85767,9.696612
2024-11-27,11.16528,18.60125,7.181553,10.072598,31.499365,35.194969,9.242633,23.468954,10.107048,11.600881,27.848051,5.452337,30.687401,15.185846,20.186943,14.75,10.94461,9.63195,4.603761,1.181604,30.474245,7.899492,10.75,23.227598,11.19,18.247116,12.853412,17.774685,8.251294,25.361025,56.161167,11.77,35.014011,30.279055,11.8536,19.162556,7.96632,43.200001,18.491287,19.279156,20.433575,7.795393,25.809525,19.08341,13.492549,16.067898,8.829803,11.30837,6.17,22.974186,,34.808666,31.466326,7.015471,39.57,34.625153,23.702284,19.263063,25.035843,13.820966,38.538933,23.077799,17.762648,13.98894,17.868734,56.620399,30.102423,13.925282,27.964201,16.448797,6.36,50.906662,5.571502,18.059334,22.37031,22.513529,49.22477,9.201232
2024-11-28,11.03183,17.56687,6.561285,9.734858,30.29812,31.854124,8.664968,22.780331,9.734319,11.113157,27.698908,5.249683,29.58629,15.019335,19.07373,14.36,9.514661,9.307369,4.541787,1.096597,30.816963,7.773099,9.67,22.738409,10.9,17.003185,12.571306,16.334686,7.664658,25.027761,56.131447,11.49,34.065643,29.088146,11.583207,19.276789,8.030221,40.649998,18.176777,18.448404,20.095411,7.563385,24.88069,19.459883,12.121559,15.742255,8.234431,10.66607,5.3,21.984955,,34.226608,31.143503,6.525142,39.470001,34.062435,23.340706,18.482643,24.455687,13.439354,36.173737,22.376839,17.193499,14.357718,17.060743,58.316925,29.73068,13.37481,26.768232,15.582589,6.06,50.381218,5.270093,17.173656,21.025438,21.836405,49.98048,8.614115
2024-11-29,11.325418,17.407728,6.396525,9.794458,30.582859,32.774197,8.769136,23.050196,9.647638,10.999936,27.781765,5.645339,28.992651,15.360682,19.759548,15.0,9.688822,9.656294,4.674588,1.096597,30.214888,7.881434,10.19,22.992065,11.16,17.280546,12.809332,16.255177,7.936046,25.327698,57.587734,11.55,33.746723,28.70368,11.495985,19.324385,8.136723,40.5,18.056524,18.286074,20.425119,7.540186,24.819778,19.908064,12.589702,16.085037,8.27107,10.734193,5.28,21.994202,,34.939835,31.393688,6.479881,40.139999,34.343796,22.874462,18.511196,24.143299,13.721415,34.85664,22.403799,17.015982,14.267572,16.921427,59.141499,30.173231,13.624243,26.700171,16.357616,6.14,51.475891,5.288361,17.401405,21.716816,21.916065,50.953442,8.485682
2024-12-02,11.788044,17.195553,6.299608,9.466652,30.716335,32.926056,8.873306,22.864084,9.517615,10.764781,27.864622,5.799743,28.734133,15.302402,19.212881,15.32,9.468829,9.453429,4.648028,1.062594,29.844383,7.782127,9.99,22.819937,11.18,17.070421,12.606569,16.149166,7.771568,24.901127,57.072582,11.48,33.100491,28.244194,11.548317,19.495733,8.179324,40.049999,18.204529,17.894569,20.247585,7.442143,24.467579,20.051477,12.531183,16.205009,8.426782,10.481166,5.19,21.698353,,35.030006,31.595442,6.510055,40.0,34.389172,22.893496,17.949675,24.098671,13.613567,33.966206,22.197105,16.759769,14.726495,16.902855,58.857162,30.3414,13.44362,26.126495,16.193491,6.17,51.598495,5.170721,17.258009,21.309566,21.929337,50.868427,8.247166
2024-12-03,12.321843,17.071774,6.231766,9.556053,31.09005,32.818867,8.958536,23.143255,9.532593,10.728997,29.032898,5.847993,28.79158,15.110914,20.952278,15.35,9.54216,9.388515,4.586054,1.096597,29.98332,7.827268,9.94,23.010178,11.42,17.238522,13.179596,16.219841,7.735932,25.207724,55.556858,11.46,33.394234,28.009764,11.792543,19.866993,8.292926,40.649998,18.408035,17.837276,20.256037,7.488657,24.741816,20.302456,12.873931,16.453527,8.527536,10.500629,5.25,21.430246,,35.071003,31.877905,6.502511,40.810001,35.432919,22.893496,17.8545,23.563147,13.779487,34.429974,22.727324,17.045261,15.332928,17.13504,60.089275,30.120121,13.675849,26.243176,16.111429,6.08,51.204414,5.141994,17.207399,21.489513,22.699413,51.576904,8.237992
2024-12-04,12.393016,17.027571,6.357759,9.436852,31.187931,31.344963,9.062704,23.422424,9.654137,10.851114,28.999756,5.838343,29.413946,14.694635,20.793247,15.38,9.368,9.274911,4.612614,1.071095,29.723967,7.764072,9.72,22.240158,11.19,17.415028,13.091437,16.255177,7.864772,25.254381,55.646011,11.39,33.075314,27.962877,11.539597,19.819393,8.200624,39.299999,18.149029,17.550812,20.51812,7.537496,24.894165,20.840271,13.091284,16.702044,8.46342,10.403311,5.03,21.143648,,34.734882,31.676147,6.789165,39.709999,36.213459,23.359737,18.349401,23.991568,13.414466,33.63229,22.736305,16.74696,15.382099,16.847134,61.653118,30.137825,13.75326,26.576487,16.229963,6.07,50.20607,5.074967,17.173656,21.555811,22.593195,51.954754,8.25634
2024-12-05,12.828952,17.328165,6.386834,9.526254,32.442566,31.621874,9.261573,23.710901,9.801725,10.9994,29.331181,5.857643,29.682041,14.819521,21.141127,15.21,9.404666,9.477774,4.692295,1.088096,29.899956,7.755044,9.82,22.729349,11.35,17.692389,13.347095,16.626221,8.0923,25.520987,55.834244,11.53,33.436199,28.488003,11.504706,19.847952,8.314226,38.849998,18.315533,18.171488,20.797102,7.708432,25.427393,20.822344,13.342073,17.027687,8.417623,10.568751,5.03,21.910994,,35.251354,31.990892,6.766534,40.66,36.031937,23.571823,18.768162,24.303957,13.455945,34.318668,23.140705,17.120295,15.537804,17.357933,61.7005,30.465315,13.873675,27.507788,16.649389,6.16,50.617668,5.228174,17.435141,22.048298,22.978233,51.88863,8.173777
2024-12-06,12.651018,17.115984,5.97009,9.397118,32.451469,30.362364,9.403622,23.012976,9.654137,10.746441,29.347752,5.703241,29.308624,14.553102,21.121248,14.44,9.221338,9.331714,4.639174,1.02009,29.668388,7.764072,9.4,22.421337,11.16,17.406618,13.470516,16.378859,8.171797,25.327698,56.785286,11.54,32.781574,27.897234,11.417484,19.486216,8.214824,37.049999,17.566259,17.990059,20.737923,7.545635,24.909401,20.696852,13.066204,16.702044,7.822252,10.413042,5.02,21.46723,,34.52174,31.4986,6.306381,39.700001,35.578133,23.037401,18.273264,24.455687,13.173885,32.29665,22.898066,16.664608,15.218198,17.116463,62.013271,30.208639,13.856474,26.811762,16.111429,5.98,49.75069,5.074967,17.030262,21.517925,22.863163,52.521534,7.605006
2024-12-09,12.642123,17.107141,5.873173,9.357383,31.988764,29.676464,9.469911,22.957138,9.645456,10.676657,29.54661,5.896244,29.078827,15.277427,21.310097,14.71,9.340501,9.437201,4.949043,0.977586,29.585026,7.72796,9.36,22.294512,11.65,17.238522,13.893674,16.246344,8.11423,25.301035,55.913494,11.47,32.278011,27.737823,11.443651,20.133535,8.456228,36.149998,17.529259,17.961412,21.016911,7.570055,25.031286,20.956797,12.865572,17.456163,7.748976,10.374115,4.9,21.522697,,35.431717,32.313709,6.442164,39.900002,35.39661,23.09466,18.20664,24.205776,12.966488,31.02593,22.691372,16.666439,15.308344,16.949293,63.169563,30.305996,13.417813,27.164675,16.011131,6.12,52.395416,5.074967,17.114613,21.120148,22.602047,52.663231,7.806828
2024-12-10,12.695502,17.310482,6.144541,9.526254,32.42477,30.803188,9.621429,23.106031,9.801725,10.886006,29.88632,5.973445,29.528843,15.302402,21.667915,15.21,9.862982,9.461545,5.064137,1.02009,29.872169,7.818239,9.61,22.031796,11.71,17.297356,14.096437,16.458366,8.459634,25.321033,55.328999,11.55,32.479431,28.187933,11.626819,20.028822,8.449129,37.799999,17.575508,18.200134,21.101452,7.692151,25.370079,20.750635,12.949168,17.096243,7.987123,10.549289,5.14,21.40251,,35.735039,32.434761,6.585491,40.049999,35.387539,23.371412,18.63492,24.678823,13.115813,31.93491,22.925026,16.809185,15.52961,17.460093,61.236092,30.226339,13.598439,28.341061,16.658508,6.12,52.342873,5.687793,17.418274,21.498985,22.765797,53.730667,8.137081
2024-12-11,12.27736,17.672962,6.270533,9.506386,32.709511,30.875877,9.839237,23.599232,10.027453,11.077907,30.623739,6.021696,30.09376,15.235799,21.359793,15.24,9.99131,9.591378,5.064137,1.079595,30.242678,7.926575,9.74,22.095207,11.58,17.499077,14.501964,17.041433,8.563804,25.487661,56.408833,11.87,33.528511,28.956861,11.975711,19.990742,8.378127,40.049999,17.742014,18.524794,21.287441,7.781691,25.616165,20.947834,13.300276,17.910349,8.435941,10.792583,5.34,21.827787,,35.989174,32.75758,6.660925,41.990002,36.503891,24.048985,18.901407,25.009066,13.679934,32.86245,22.978947,16.933628,15.693511,18.017328,60.752724,30.367958,13.727456,30.429144,16.868221,6.13,51.528435,5.869726,17.713497,21.745228,23.124275,55.308201,8.57742
2024-12-12,11.654595,17.098297,5.873173,9.089177,31.757414,29.104013,9.735068,23.286705,9.714911,10.694104,30.292316,5.442687,29.442673,14.886124,20.862823,14.41,9.395498,9.331714,4.957896,0.994588,29.761019,7.687025,9.26,20.980936,11.18,16.801466,13.884857,16.122663,7.9662,24.827806,54.724689,11.52,32.806747,27.822218,11.609375,19.609968,8.250325,40.5,17.270252,17.942314,20.932369,7.534446,24.977882,20.894053,12.579671,16.976269,7.675699,10.45197,5.22,20.995726,,35.07283,32.171658,6.411989,41.049999,36.104542,23.533651,18.435059,24.553869,13.26514,31.304193,22.161158,16.41938,15.578779,17.367222,59.710167,30.102423,13.176982,29.703707,15.947308,5.96,50.10638,5.649492,17.165224,20.7129,22.022282,54.599731,7.926087
2024-12-13,11.636802,16.85075,5.57273,9.049443,31.588348,28.140848,9.678249,22.968096,9.60205,10.55454,30.358603,5.529538,28.896904,14.578078,20.017973,12.82,9.083843,9.266796,4.878215,0.952084,29.640602,7.622428,8.91,20.564217,10.69,16.406433,13.805515,15.945976,7.73319,24.707834,54.922825,11.49,32.143734,27.597164,11.452373,19.038805,8.023121,39.149998,17.038994,17.560362,20.450483,7.509876,24.654882,20.687889,12.561279,16.639999,7.510827,10.34492,5.03,20.801575,,34.90287,31.970274,6.344098,41.5,35.078957,22.522068,18.092434,23.938013,13.323211,29.894342,21.792707,16.362648,15.709902,17.227911,59.16045,29.845747,13.133975,28.595945,15.372877,5.86,49.355358,5.362229,16.945913,20.277235,21.871801,54.467476,7.660048
2024-12-16,11.423283,16.603212,5.233521,8.969975,31.161236,27.713783,9.58355,22.640114,9.419729,10.380085,29.994032,5.838343,27.652174,14.453196,21.061611,12.6,9.047177,9.242453,4.96675,0.90958,29.279358,7.502462,8.69,20.509863,10.61,15.994595,13.602754,15.742787,7.522111,24.401236,55.130871,11.32,31.472326,27.287718,11.349442,19.162556,8.079923,38.549999,16.641233,17.350285,20.458937,7.395224,24.385729,20.947834,12.193453,17.459999,7.107808,10.189212,5.18,20.376301,,34.562923,31.836008,6.238488,41.150002,34.715908,22.235769,17.60705,24.027267,13.157292,28.484493,21.523104,16.287613,15.652534,17.026434,60.534729,29.774935,13.073768,27.341133,14.953449,5.83,49.328854,4.739828,16.153023,19.898399,21.774443,53.947929,7.476574
2024-12-17,11.654595,16.620888,5.340129,9.049443,31.28581,28.086329,9.58355,22.883757,9.489184,10.45859,30.690029,5.606739,27.977718,14.553102,21.240522,13.08,9.184673,9.315483,5.09955,0.926582,29.798065,7.668569,8.82,20.183733,10.56,15.885326,14.017094,16.096159,7.5413,24.941116,56.220604,11.48,32.319977,28.094158,11.225307,19.400539,8.193523,34.200001,16.437727,17.445774,20.551931,7.403413,24.516468,21.429241,12.294604,16.0,6.84218,10.422774,5.18,20.50573,,35.098328,32.1381,6.193227,41.32,34.706833,22.770191,17.997259,23.813057,13.613567,28.920437,22.116226,16.578594,15.734485,16.978876,60.835548,30.040464,12.979154,27.547003,15.290814,5.78,49.576248,4.653649,16.237373,20.173056,21.79657,54.694191,7.779306
2024-12-18,11.35211,16.055071,4.981536,8.721637,30.671844,26.350809,9.337332,22.246534,9.098503,10.022451,30.549168,5.124232,26.445742,14.319986,19.829124,12.49,8.662191,9.047704,4.736561,0.841575,29.353458,7.502462,8.35,19.205349,9.49,15.120478,13.655647,15.106715,7.245241,24.294592,54.665253,10.9,31.14501,26.725084,10.764236,18.677065,7.874019,31.799999,15.540451,16.882391,19.985506,7.124965,23.816654,21.130733,11.586539,16.290001,6.155215,9.868062,5.26,20.015739,,34.316479,31.307373,5.89903,39.919998,34.479939,21.300529,17.273943,23.357861,12.900121,28.126074,21.172621,16.086306,15.291953,16.141821,60.297268,28.898682,12.815732,26.04711,14.625204,5.55,48.427628,4.203605,15.267349,19.595331,21.53545,53.891254,7.265579
